"flowObject","activityType"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles (17)","Manufacture of textiles (17)"
"Textiles waste for treatment: incineration","Incineration of waste: Textiles"
"Textiles waste for treatment: incineration","Incineration of waste: Textiles"
"Textiles waste for treatment: landfill","Landfill of waste: Textiles"
"Textiles waste for treatment: landfill","Landfill of waste: Textiles"
"Tobacco products (16)","Manufacture of tobacco products (16)"
"Transmission services of electricity","Transmission of electricity"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Transportation services via pipelines","Transport via pipelines"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
"Vegetables; fruit; nuts","Cultivation of vegetables, fruit, nuts"
